,id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year,brand
271,28109,True,Karaj,Tuesday 07PM,اپل ٦اس ٦٤ گیگ,2,,mobile,1800000,Apple 6s 64,,,APPLE
272,28253,False,Tehran,Saturday 10AM,گوشی کترپیلار. اندروید دوسیم کارت وپشتیبانی ازکارت حافظه۱۲۸ گیگ.  ضدضربه ضداب وشوک درحدنو وبه دلیل عدم استفاده اینجانب از اندروید فرخته میشود.,0,,web,750000,CAT B15,,,AMAZON
273,28585,True,Karaj,Sunday 10AM,"یک ماه استفاده شده .آکبند. همراه با گارانتی. و یک عدد قاب ژله ای سالم
بدون ذره ای خطو خش....گلس دار
رنگ :مشکی. 16گیگ حافظه داخلی 
جهت خرید در مورد قیمت کنار میایم اندکی..گوشی هیچ مشکلی نداره صرفا جهت تنوع میفروشم خودم 650خریدم لطفا خریدار هستین زنگ بزنید.",2,,mobile,500000,اچ تی سی دیزایر 728,,,HTC
274,28628,False,Qom,Monday 06AM,"سفید رنگ
 بسیار تمیز
بدون خط و خش
معاوضه نداریم
فقط خریداران واقعی پیام دهند",0,,mobile,110000,گلکسی استار دوسیم,,,SAMSUNG
275,28652,True,Ahvaz,Tuesday 02PM,سلام گوشی ال جی جی3عالی حافظه 32دوربین عالی همراه با قاب  تخفیف داردلطفا اگه به تماس جواب ندادم توی واتس پیام بدین ممنونم,2,,mobile,750000,گوشی جی3ال جی رنگ گلد,,,LG
276,28832,False,Shiraz,Friday 02AM,ایفون 5 تمیز 16 گیگ بدون هدفون و بدون کارتون خودش ولی کارتون ایفون5 هست,2,,mobile,490000,گوشی موبایل ایفون 5,,,APPLE
277,28893,True,Tehran,Sunday 10AM,سلام گوشی صحیح وسالم بشرط پشت رو بدون خط و خش و جای بامپر و بدون تعمیر یا بازشدگی سنسورا سالم باطری عالی اصلLLAبا کارتن و لوازم کامل اصلی گلس قاب و اپل ای دی معتبر اپدیت شده ب اخرین ورژن .پیام و تلگرام در خدمتم تماس شاید نتونم ج بدم.,0,,mobile,850000,5s 16 Gold,,,APPLE
278,28919,True,Shiraz,Friday 09AM,گوشی به همراه تبلت گوشی به راحتی پشت تبلت جامیخوره و به راحتی هم جدا میشود .به آ سانی حمل میشود .گوشی در جیب جا میشه .دوماه کارکرده سالم .در حد نو .بسیار تمیز$NUM,4,,mobile,600000,فروش گوشی و تبلت ایسوز padfon2,,,ASUS
279,28961,True,Kermanshah,Wednesday 12PM,ایفون ٦اس،١٢٨ گیگ،سیلور،بسیار سالم،بدون کوچکترین خط و خش،در حده اک بند,2,,mobile,2200000,iphone 6s 128gig,,,APPLE
280,28999,False,Tehran,Tuesday 04AM,"مشکی 
از اول دست خودم بوده 7 میخوام بگیرم .سالم.به شرط میدم.
دو عدد بامپر(فلزی+پلاستیکی) + جعبه + فاکتور",0,,web,600000,4s64G با تست,,,APPLE
281,29014,True,Tabriz,Saturday 09PM,"سفید و در حد نو
4 جی
بدون خط و خش
با کارتن و لوازم کامل",4,,web,350000,هواوی G6 فورجی,,,HUAWEI
282,29032,False,Mashhad,Friday 05AM,LLA-بدون خط وخش-گلس پشت و رو-آپگرید به آی او اس ١٠-چهل روز کارکرد در حد آک-٦٤ گیگ-رنگ گری,5,,mobile,2250000,اپل ٦اس ٦٤گیگ نو ٤٠ روز کارکرد,,,APPLE
283,29060,False,Tehran,Friday 04AM,16 g در حد نو,0,,web,1750000,ایفون ٦اس 16,,,APPLE
284,29075,True,Shiraz,Friday 04AM,سامسونگ j7. صفحه 5/5 اینچ. امو ال ای دی.. بهترین کیفیت تصویر. دوسیم فورجی. دوربین پشت 13 فلش اچ دی حرفه ای.. دوربین جلو 5 سلفی. حافظه داخلی 16 .مموری خور. رم 2.در حد نونو.  یا معاوضه با هم رده. فقط زنگ بزنید. مچکرم...,2,,mobile,6200000,سامسونگ j7. فورجی 215.در حد نونو.,,,SAMSUNG
285,29256,True,Tabriz,Saturday 03AM,گوشی الجی L70Dualتمیزودر حد اک دوسیم انتن دهی بالا اندروید 4.2بدون حتی یک خش,1,,mobile,220000,گوشی الجی تمیز,,,LG
286,29341,False,Mashhad,Monday 10AM,"سامسونگ 2سیم کارت فورجی همراه با گارانتی اینتر
همراه گارد۳گرمی
لوازم کامل
رنگ گلد 
لطفا فقط تماس پیامک جوابگو نیستم",0,,mobile,-1,samsong j2  4g,,,SAMSUNG
287,29466,True,Tehran,Thursday 09AM,"بدون خط و خش 
شارژر و جعبه همش نو اصلا استفاده نکردم
قیمتاتونو بفرستین تو تلگرام",2,,mobile,-1,نوکیا 2630,,,NOKIA
288,29628,False,Karaj,Saturday 02PM,در حد آک،بدون کوچکترین خط و خش ،چیپست tsmc که قیمتش بالاتر از مدلای سادشه،همراه با یک قاب اسپیژن اورجینال به قیمت$NUMتومان،لوازم بسیار کم کار کرد,2,,mobile,2500000,iphone 6s 64,,,APPLE
289,29652,False,Tehran,Tuesday 12PM,یک ماه کارکرد,4,,mobile,1800000,آیفون 128 اصل بریتانیا,,,APPLE
290,29669,False,Qom,Wednesday 06PM,"سلام هوآوی تمیز و سالم باتری 2100 اندروید 4.1 بقیشو از سایت بخونید.
گوشی کارتون دور ریخته شده. بدون شارژر و هنزفری قیمت اینارو ازش کم کردم.
فقط پیام جواب میدم ،تلگرام هم در خدمت هستم.",3,,mobile,200000,هوآوی G 610 سه ماه کارکرده,,,HUAWEI
291,29821,True,Tehran,Monday 02AM,آیفون 4. 16گیگ. تمیز خش یکم پشتش داره تا 350 باهاتون کنار میام تمیزه به هر کی میخاید نشون بدید,1,,mobile,400000,اپل4. 16 گیگ,,,APPLE
292,30108,True,Tehran,Saturday 09AM,"گوشی نونو فاکتور خرید موجوده. 2 ماه کارکرده. مثل اکبنده بخاطر همین عکس نذاشتم   مشکی4g. لوازم همه کامل. اندروید6.
گلس پشت و رو + ای فیس، بامپر و یک ژله.
قیمتم خیلی خوبه. مقطوع مقطوع  با 600 تومن دارید یه z2 نو میخرید. اس و تلگرام در خدمتم. یاعلی",1,,mobile,600000,سونی Z2 فورجی اک اک.,,,SONY
293,30231,True,Tehran,Sunday 11AM,"گوشی نوعه کم کار کرد 4هفته استفاده شده

به خریدار تخفیف جزئی ام میدم.",3,,mobile,400000,گوشی y6 pro,,,HUAWEI
294,30318,False,Tehran,Saturday 04PM,گوشی در حد نوویک ماه خرید,0,,mobile,-1,گوشی سامسونکs7edge,,,SAMSUNG
295,30357,True,Isfahan,Monday 01PM,"در حد آک بدون یک نقطه با گارانتی گلد 4g بدون تخفیف 
فقط در فولادشهر
به مغازه‌دار بدم به جا آک میفروشه",0,,mobile,900000,فروش a5 2016,,,SAMSUNG
296,30404,True,Tehran,Saturday 08AM,گلد ومشکى ٦ ١٦گیگ بسیار تمیز شماره تلگرام$NUM,2,,mobile,-1,دو عدد ٦ بسیار  تمیز,,,SAMSUNG
297,30546,True,Tabriz,Monday 03PM,با سلام تشکر از دیوار گوشی اس3 تمیز آک یک ماه نشده علت تغیر گوشی تخفیف پای معامله ممنون فقط زنگ بزنین اس ندین تشکر,4,,mobile,350000,سامسونگ اس3تمیزز1ماه,,,SAMSUNG
298,30787,True,Tehran,Sunday 04AM,گوشی تمیز با وسایل کامل -اصلی امریکا -باجعبه و ....,2,,mobile,-1,گوشی  موبایل اپل$NUMG,,,APPLE
299,30805,True,Shiraz,Monday 06PM,"گوشی آیفون 6S بدون ضربه 
کاملا سالم با گلس نو روی شیشه
سه ماه کارکرد",1,,mobile,1800000,iphone 6S - 16GiG,,,APPLE
300,30865,True,Mashhad,Monday 09PM,بسیارسالم حدوداپنج ماه دارم بدون یک خش,0,,mobile,-1,هواویp6,,,HUAWEI
301,30981,True,Tehran,Saturday 02PM,"یک ماه کار کرده در حد و بدون خط و خش
دوسیم4g
دو گیگ رم و حافظه داخلی 16
دوربین 13",0,,mobile,490000,lg k10,,,LG
302,31008,False,Tehran,Tuesday 04PM,"گوشی ۱ ماه کار کرده در حد نو بدون کوچکترین خش
رنگش نوک مدادیه ۱۶ گیگ با اندروی ۶
خودم$NUMخریدم",0,,mobile,8000000,htc designer 820,,,HTC
303,31040,False,Tehran,Tuesday 08AM,آیفون7 .رنگ سیلور.پلمپ شده. 32گیگ .فوری فروشی. به قیمت خرید.توو بازار$NUMتا جایی که من آمار دارم .من 2.750میدم,0,,web,2700000,آیفون7.رنگ سیلور.آکبند.پلمپ شده,,,APPLE
304,31058,True,Tehran,Thursday 06PM,"کم کارکرد .سالم .با یه کاور 
قیمت مناسب",4,,mobile,220000,y 625,,,HUAWEI
305,31261,True,Ahvaz,Sunday 08PM,لمس گوشی خود به خود از کار افتاد.کامل با وسایل,1,,mobile,100000,Y3 هواوی,,,HUAWEI
306,31282,False,Mashhad,Tuesday 03AM,سلام هوآوی هونور6فورجی حافظه داخلی 16گیگ دوربین13,0,,web,420000,هوآوی هونور6 فورجی,,,HUAWEI
307,31468,True,Karaj,Thursday 01PM,"گوشی سالم سالم 
باطری اتمی 
با دوربین عالی
گوشی همراه با رم هست
به همراه تمامی لوازم 
شارژر هندسفری کابلusb
معاوضه هم دارم 
به خریدار واقعی تخفیف هم میدم
اطلاعات بیشتر اس ام اس یا تلگرام",3,,mobile,100000,گوشی سونیk800,,,SONY
308,31538,True,Isfahan,Monday 07PM,"یک دستگاه گوشی سامسونگ s7 edge مشکی رنگ که فقط برای تست باز شده، دارای گارانتی اینتر، کاملا نو بدون هیچ گونه خط و خش، به همراه یک دستگاه فست شارژ وایرلس اصل سامسونگ کاملا نو( قیمت بازار:$NUMتومان)، یک عدد کیف سنسوردار اصل سامسونگ با امکان مشاهده تماس و پیام از روی جلد شفاف کیف کاملا نو(قیمت بازار:$NUMتومان)، یک عدد گارد spigen به قیمت ۵۰۰۰۰تومان کاملا نو و یک عدد محافظ صفحه به قیمت$NUMتومان بفروش میرسد.
تصویر تمام‌ لوازم در آگهی موجود میباشد.
گوشی به همراه کلیه ی اقلام ذکر شده$NUMتومان بفروش میرسد و قصد تعویض با هیچ وسیله ای هم‌ ندارم.
با تشکر از دیوار",5,,mobile,2350000,گوشی s7 edge به همراه لوازم‌ جانبی اصل,,,SAMSUNG
309,31693,True,Tehran,Monday 06AM,اپل۶ ۱۲۸ تمیز فقط قاب ۶اس روش انداختم بدون کوچکترین مشکلی اگر‌ کوچکترین مشکلی داشت من گوشی اشانتیون میدم فروش یامعاوضه با گوشیهای اندروید.   فقط تماس جواب میدم,2,,mobile,1890000,اپل۶ ۱۲۸تمیزفروش یامعاوضه,,,APPLE
310,32226,True,Karaj,Sunday 10AM,"گوشی سالم بدوه هیچ مشکلی ،هیچ خط خشی نداره فقط رو در سیمکارت دومش یه دونه نقط هست ،وسایل کامل ،فست شارژر 
همراه با گارد و گلس 
قیمتم مقطوع 
معاوضه با هیچی ندارم 
قمیتم زدم گوشی هم سالمه هرکس قصد خرید داشت پیام بده ،فقط اس پاسخگو هستم ، بازم میگم بازدید این حرفا نداریم قصد خرید داشتی میای میبینی میبری ،مشکل هم فقط همون نقطه رو در سیمکارتشه که اصلا معلوم نیست",2,,mobile,950000,گوشی مبایل ،a$NUMگلد,,,SAMSUNG
311,32269,True,Tehran,Friday 09PM,بسیار تمیز و سالم تخفیف جزعی پای معامله,5,,mobile,690000,گوشی موبایل galaxg a3 2016,,,SAMSUNG
312,32448,True,Ahvaz,Tuesday 12PM,"فروش استثنایی
گوشی مدل Galaxy Star plus
گلکسی استار پلاس
* دارای قابلیت اینترنت ،وای فای ،بلوتوث 
* دو سیم کارت - پوشش رم 8 گیگ به بالا
* بدون خط و خش و 
* بهمراه تمام وسایل جانبی (شارژر - کابل یو اس بی  سیستم-هندزفری و جعبه و...)
باطری و کلیه اجزای آن سالم و کامل است.
گوشی تنظیمات کارخانه و خالی از فیلم و عکس و برنامه است و اگر مشتری مایل بود برنامه ها و بازی ها و فیلم های مختلف بصورت رایگان بر روی گوشی نصب می گردد",2,,web,160000,گوشی سامسونگ گلکسی استار پلاس,,,SAMSUNG
313,32517,False,Kermanshah,Wednesday 12PM,آیفون 6s 64 رزگلد LL/Aدرحداکبند واقعی بدون کوچیکترین خط وخش حتی سرسوزن هنذفری استفاده نشده ۲۴ ساعت مهلت تست دارای گلس پشت ورو گارد ژله ای و گارد مارکROCK جمعا به ارزش ۱۵۰ درکل با اک تفاوت نمیکنه، باتشکراز دیوار,4,,mobile,2290000,iphone 6s ros,,,APPLE
314,32561,True,Shiraz,Wednesday 12PM,"با سلام
بسیار تمییز درحد اک بدون سر سوزن خط خش ک از اول هم روی صفحش گلس بوده
دوسیم فورجی اندروید پنج ک تا هفته دیگه ب 6 هم اپدیت میشه
باطریشم ی روز رو استفاده مکرر جواب میده عالللیه
همراه با مهلت تست باتمام متعلقات
کمتر از یک ماه پیش خودم خربدمش 820 تومن الانم 750 هست
تعویض با گوشی های همرده از جمله
s5 
j7 4g
a5 2016
sony z2
htc m8
huawie p8
قیمت واس فروش هم590 هست
یا حق
.....",3,,mobile,590000,فروش یا تعویض sony c4 دوسیم اک با همرده,,,SONY
315,32583,True,Shiraz,Saturday 08AM,کم کار در حد یکماه ---بی خط وخش-گلس---بک کیس عالی,0,,web,450000,گوشی هواوی گلد4x,,,HUAWEI
316,32631,True,Shiraz,Saturday 05AM,میت8 گلد 64 گیگ رم4 گیگ واقعا در حد اکبند 3 ماه گرفتمش فول پک همراه با اسمارت کیس تو بازار همش قلابی به شرط اصل بودن بدون کوچکترین خط و خش ببینی خریدی.,3,,mobile,1550000,میت8 بسیار عالی,,,HUAWEI
317,32662,True,Isfahan,Saturday 01PM,"گوشی سونی txبه رنگ سفید 
دارای حافظه 16 گیگابایت
دوربین پشت 13 وجلو 5
☝هم چی تکمیل .
قابلیت otg 
عالی تست کنید و بخرید 
$NUM
بازدید ✌زینبیه.حرم",2,,mobile,300000,توجه توجه گوشی فوق العاده,,,SAMSUNG
318,32736,False,Tehran,Monday 01PM,۱۶ گیگ بسیار تمیز وسالم و مرتب با تمام لوازم اصلی.,1,,mobile,1050000,گوشی اپل 5s,,,APPLE
319,32947,True,Tehran,Tuesday 05PM,بدون خط و خش و ضربه،گارانتى اصلى،کره اى،شارژر و باترى اضافه،پشت چرم،قاب Quick Circle,2,,mobile,850000,گوشى موبایل ال جى G4,,,LG
320,32997,False,Tehran,Wednesday 08AM,"سالم 
کم کارکرد",1,,mobile,300000,گلگسی گرند,,,SAMSUNG
